Tanggal,Object_ID,Provinsi,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2020/04/10 00:00:00+00,1377,Kalimantan Barat,10,0,3,0,2,0,5,20,30,1377,1528
2020/04/10 00:00:00+00,1378,Kalimantan Timur,35,3,6,0,1,0,28,2.857142857,17.14285714,1378,1529
2020/04/10 00:00:00+00,1379,Kalimantan Tengah,24,4,7,1,1,1,16,4.166666667,29.16666667,1379,1530
2020/04/10 00:00:00+00,1380,Kalimantan Selatan,29,7,0,0,2,0,27,6.896551724,0,1380,1531
2020/04/10 00:00:00+00,1381,Kalimantan Utara,16,0,0,0,0,0,16,0,0,1381,1532
2020/04/10 00:00:00+00,1382,Kepulauan Riau,21,0,2,0,1,0,18,4.761904762,9.523809524,1382,1533
2020/04/10 00:00:00+00,1383,Nusa Tenggara Barat,25,9,2,0,0,0,23,0,8,1383,1534
2020/04/10 00:00:00+00,1384,Sumatera Selatan,21,4,1,0,2,0,18,9.523809524,4.761904762,1384,1535
2020/04/10 00:00:00+00,1385,Sumatera Barat,31,13,6,6,3,3,22,9.677419355,19.35483871,1385,1536
2020/04/10 00:00:00+00,1386,Sulawesi Utara,13,5,1,0,2,1,10,15.38461538,7.692307692,1386,1537
2020/04/10 00:00:00+00,1387,Sumatera Utara,59,0,8,8,4,0,47,6.779661017,13.55932203,1387,1538
2020/04/10 00:00:00+00,1388,Sulawesi Tenggara,15,0,1,0,0,0,14,0,6.666666667,1388,1539
2020/04/10 00:00:00+00,1389,Sulawesi Selatan,167,29,24,1,11,3,132,6.586826347,14.37125749,1389,1540
2020/04/10 00:00:00+00,1390,Sulawesi Tengah,14,9,0,0,2,0,12,14.28571429,0,1390,1541
2020/04/10 00:00:00+00,1391,Lampung,20,5,1,0,1,0,18,5,5,1391,1542
2020/04/10 00:00:00+00,1392,Riau,13,0,1,0,0,0,12,0,7.692307692,1392,1543
2020/04/10 00:00:00+00,1393,Maluku Utara,2,0,1,0,0,0,1,0,50,1393,1544
2020/04/10 00:00:00+00,1394,Maluku,3,0,1,0,0,0,2,0,33.33333333,1394,1545
2020/04/10 00:00:00+00,1395,Papua Barat,2,0,0,0,1,0,1,50,0,1395,1546
2020/04/10 00:00:00+00,1396,Papua,38,0,3,0,2,0,33,5.263157895,7.894736842,1396,1547
2020/04/10 00:00:00+00,1397,Sulawesi Barat,3,1,0,0,0,0,3,0,0,1397,1548
2020/04/10 00:00:00+00,1398,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1398,1549
2020/04/10 00:00:00+00,1399,Gorontalo,1,1,0,0,0,0,1,0,0,1399,1550
2020/04/10 00:00:00+00,1400,Indonesia,35,0,0,0,0,0,35,0,0,1400,1551
2020/04/14 00:00:00+00,1526,Sulawesi Utara,17,0,2,0,2,0,13,11.76470588,11.76470588,1526,1552
2020/04/13 00:00:00+00,1477,DKI Jakarta,2186,160,142,0,204,9,1840,9.332113449,6.495882891,1477,1553
2020/04/14 00:00:00+00,1527,Sumatera Utara,72,5,10,1,9,0,53,12.5,13.88888889,1527,1554
2020/04/13 00:00:00+00,1478,Jambi,4,0,0,0,0,0,4,0,0,1478,1555
2020/04/14 00:00:00+00,1528,Sulawesi Tenggara,16,0,1,0,1,0,14,6.25,6.25,1528,1556
2020/04/13 00:00:00+00,1479,Jawa Barat,540,60,22,3,52,9,466,9.62962963,4.074074074,1479,1557
2020/04/14 00:00:00+00,1529,Sulawesi Selatan,231,9,33,2,15,0,183,6.493506494,14.28571429,1529,1558
2020/04/13 00:00:00+00,1480,Jawa Tengah,203,3,19,0,25,0,159,12.31527094,9.359605911,1480,1559
2020/04/14 00:00:00+00,1530,Sulawesi Tengah,19,0,2,0,3,1,14,15.78947368,10.52631579,1530,1560
2020/04/13 00:00:00+00,1481,Jawa Timur,440,54,73,5,30,3,337,6.818181818,16.59090909,1481,1561
2020/04/13 00:00:00+00,1482,Kalimantan Barat,13,0,3,0,3,0,7,23.07692308,23.07692308,1482,1562
2020/04/14 00:00:00+00,1531,Lampung,21,0,1,0,5,1,15,23.80952381,4.761904762,1531,1563
2020/04/13 00:00:00+00,1483,Kalimantan Timur,35,0,6,0,1,0,28,2.857142857,17.14285714,1483,1564
2020/04/14 00:00:00+00,1532,Riau,20,0,1,0,0,0,19,0,5,1532,1565
2020/04/13 00:00:00+00,1484,Kalimantan Tengah,25,1,8,1,1,0,16,4,32,1484,1566
2020/04/14 00:00:00+00,1533,Maluku Utara,2,0,1,0,0,0,1,0,50,1533,1567
2020/04/13 00:00:00+00,1485,Kalimantan Selatan,34,0,0,0,2,0,32,5.882352941,0,1485,1568
2020/04/14 00:00:00+00,1534,Maluku,11,0,1,0,0,0,10,0,9.090909091,1534,1569
2020/04/13 00:00:00+00,1486,Kalimantan Utara,16,0,0,0,1,0,15,6.25,0,1486,1570
2020/04/14 00:00:00+00,1535,Papua Barat,2,0,0,0,1,0,1,50,0,1535,1571
2020/04/13 00:00:00+00,1487,Kepulauan Riau,21,0,2,0,1,0,18,4.761904762,9.523809524,1487,1572
2020/04/14 00:00:00+00,1536,Papua,68,0,5,0,3,0,60,4.411764706,7.352941176,1536,1573
2020/04/13 00:00:00+00,1488,Nusa Tenggara Barat,37,0,2,0,2,0,33,5.405405405,5.405405405,1488,1574
2020/04/14 00:00:00+00,1537,Sulawesi Barat,5,0,1,0,1,0,3,20,20,1537,1575
2020/04/13 00:00:00+00,1489,Sumatera Selatan,18,0,4,0,2,0,12,11.11111111,22.22222222,1489,1576
2020/04/13 00:00:00+00,1490,Sumatera Barat,45,1,7,0,3,0,35,6.666666667,15.55555556,1490,1577
2020/04/14 00:00:00+00,1538,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1538,1578
2020/04/13 00:00:00+00,1491,Sulawesi Utara,17,0,2,1,2,0,13,11.76470588,11.76470588,1491,1579
2020/04/13 00:00:00+00,1492,Sumatera Utara,67,2,9,1,9,1,49,13.43283582,13.43283582,1492,1580
2020/04/14 00:00:00+00,1539,Gorontalo,1,0,0,0,0,0,1,0,0,1539,1581
2020/04/13 00:00:00+00,1493,Sulawesi Tenggara,16,0,1,0,1,0,14,6.25,6.25,1493,1582
2020/04/14 00:00:00+00,1540,Indonesia,27,0,0,0,0,0,27,0,0,1540,1583
2020/04/13 00:00:00+00,1494,Sulawesi Selatan,223,0,31,6,15,0,177,6.726457399,13.90134529,1494,1584
2020/04/13 00:00:00+00,1495,Sulawesi Tengah,19,0,2,0,2,0,15,10.52631579,10.52631579,1495,1585
2020/04/13 00:00:00+00,1496,Lampung,21,1,1,0,4,3,16,19.04761905,4.761904762,1496,1586
2020/04/13 00:00:00+00,1497,Riau,20,4,1,0,0,0,19,0,5,1497,1587
2020/04/13 00:00:00+00,1498,Maluku Utara,2,0,1,0,0,0,1,0,50,1498,1588
2020/04/13 00:00:00+00,1499,Maluku,11,0,1,0,0,0,10,0,9.090909091,1499,1589
2020/04/13 00:00:00+00,1500,Papua Barat,2,0,0,0,1,0,1,50,0,1500,1590
2020/04/15 00:00:00+00,1541,Aceh,5,0,4,0,1,0,0,20,80,1541,1591
2020/04/15 00:00:00+00,1542,Bali,98,6,23,2,2,0,73,2.040816327,23.46938776,1542,1592
2020/04/15 00:00:00+00,1543,Banten,281,0,7,0,25,2,249,8.896797153,2.491103203,1543,1593
2020/04/15 00:00:00+00,1544,Kepulauan Bangka Belitung,5,1,0,0,1,0,4,20,0,1544,1594
2020/04/15 00:00:00+00,1545,Bengkulu,4,0,0,0,1,0,3,25,0,1545,1595
2020/04/15 00:00:00+00,1546,Daerah Istimewa Yogyakarta,62,1,18,0,7,0,37,11.29032258,29.03225806,1546,1596
2020/04/15 00:00:00+00,1547,DKI Jakarta,2474,139,164,1,242,0,2068,9.781729992,6.628940986,1547,1597
2020/04/15 00:00:00+00,1548,Jambi,6,1,0,0,0,0,6,0,0,1548,1598
2020/04/15 00:00:00+00,1549,Jawa Barat,559,29,23,0,52,0,484,9.302325581,4.114490161,1549,1599
2020/04/15 00:00:00+00,1550,Jawa Tengah,292,13,19,0,27,1,246,9.246575342,6.506849315,1550,1600
2020/04/25 00:00:00+00,1901,Jawa Timur,770,80,133,5,75,8,562,9.74025974,17.27272727,1901,1601
2020/04/19 00:00:00+00,1701,Sulawesi Utara,20,0,5,0,2,0,13,10,25,1701,1602
2020/04/25 00:00:00+00,1902,Kalimantan Barat,51,1,7,0,3,0,41,5.882352941,13.7254902,1902,1603
2020/04/19 00:00:00+00,1702,Sumatera Utara,81,2,12,0,9,0,60,11.11111111,14.81481481,1702,1604
2020/04/25 00:00:00+00,1903,Kalimantan Timur,97,12,11,0,1,0,85,1.030927835,11.34020619,1903,1605
2020/04/19 00:00:00+00,1703,Sulawesi Tenggara,37,9,4,0,2,0,31,5.405405405,10.81081081,1703,1606
2020/04/25 00:00:00+00,1904,Kalimantan Tengah,100,6,9,0,4,0,87,4,9,1904,1607
2020/04/19 00:00:00+00,1704,Sulawesi Selatan,370,27,43,0,25,0,302,6.756756757,11.62162162,1704,1608
2020/04/25 00:00:00+00,1905,Kalimantan Selatan,146,14,10,0,6,0,130,4.109589041,6.849315068,1905,1609
2020/04/25 00:00:00+00,1906,Kalimantan Utara,83,6,2,0,1,0,80,1.204819277,2.409638554,1906,1610
2020/04/19 00:00:00+00,1705,Sulawesi Tengah,27,3,2,0,3,0,22,11.11111111,7.407407407,1705,1611
2020/04/25 00:00:00+00,1907,Kepulauan Riau,83,0,9,0,8,0,66,9.638554217,10.84337349,1907,1612
2020/04/19 00:00:00+00,1706,Lampung,26,0,10,0,5,0,11,19.23076923,38.46153846,1706,1613
2020/04/25 00:00:00+00,1908,Nusa Tenggara Barat,180,27,20,5,4,0,156,2.222222222,11.11111111,1908,1614
2020/04/19 00:00:00+00,1707,Riau,30,0,9,0,4,0,17,13.33333333,30,1707,1615
2020/04/25 00:00:00+00,1909,Sumatera Selatan,119,13,5,0,3,0,111,2.521008403,4.201680672,1909,1616
2020/04/19 00:00:00+00,1708,Maluku Utara,4,0,2,0,0,0,2,0,50,1708,1617
2020/04/25 00:00:00+00,1910,Sumatera Barat,97,1,20,3,11,1,66,11.34020619,20.6185567,1910,1618
2020/04/19 00:00:00+00,1709,Maluku,17,0,6,0,0,0,11,0,35.29411765,1709,1619
2020/04/25 00:00:00+00,1911,Sulawesi Utara,36,0,5,0,3,0,28,8.333333333,13.88888889,1911,1620
2020/04/19 00:00:00+00,1710,Papua Barat,7,2,0,0,1,0,6,14.28571429,0,1710,1621
2020/04/25 00:00:00+00,1912,Sumatera Utara,105,9,21,0,12,1,72,11.42857143,20,1912,1622
2020/04/19 00:00:00+00,1711,Papua,107,12,18,0,6,0,83,5.607476636,16.82242991,1711,1623
2020/04/25 00:00:00+00,1913,Sulawesi Tenggara,41,0,5,0,2,0,34,4.87804878,12.19512195,1913,1624
2020/04/19 00:00:00+00,1712,Sulawesi Barat,7,0,1,0,1,0,5,14.28571429,14.28571429,1712,1625
2020/04/25 00:00:00+00,1914,Sulawesi Selatan,432,12,82,1,36,1,314,8.333333333,18.98148148,1914,1626
2020/04/19 00:00:00+00,1713,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1713,1627
2020/04/25 00:00:00+00,1915,Sulawesi Tengah,36,4,3,0,3,0,30,8.333333333,8.333333333,1915,1628
2020/04/19 00:00:00+00,1714,Gorontalo,4,0,0,0,0,0,4,0,0,1714,1629
2020/04/25 00:00:00+00,1916,Lampung,38,0,10,0,5,0,23,13.15789474,26.31578947,1916,1630
2020/04/19 00:00:00+00,1715,Indonesia,26,0,0,0,0,0,26,0,0,1715,1631
2020/04/25 00:00:00+00,1917,Riau,38,2,13,1,4,0,21,10.52631579,34.21052632,1917,1632
2020/04/20 00:00:00+00,1716,Aceh,7,0,4,0,1,0,2,14.28571429,57.14285714,1716,1633
2020/04/25 00:00:00+00,1918,Maluku Utara,14,0,2,0,0,0,12,0,14.28571429,1918,1634
2020/04/20 00:00:00+00,1717,Bali,140,5,42,4,3,0,95,2.142857143,30,1717,1635
2020/04/25 00:00:00+00,1919,Maluku,22,5,10,0,0,0,12,0,45.45454545,1919,1636
2020/04/20 00:00:00+00,1718,Banten,341,29,17,8,35,1,289,10.26392962,4.985337243,1718,1637
2020/04/25 00:00:00+00,1920,Papua Barat,16,1,0,0,1,0,15,6.25,0,1920,1638
2020/04/20 00:00:00+00,1719,Kepulauan Bangka Belitung,7,0,1,1,1,0,5,14.28571429,14.28571429,1719,1639
2020/04/20 00:00:00+00,1720,Bengkulu,4,0,0,0,1,0,3,25,0,1720,1640
2020/04/25 00:00:00+00,1921,Papua,136,0,32,0,6,0,98,4.411764706,23.52941176,1921,1641
2020/04/20 00:00:00+00,1721,Daerah Istimewa Yogyakarta,69,2,28,1,7,0,34,10.14492754,40.57971014,1721,1642
2020/04/25 00:00:00+00,1922,Sulawesi Barat,35,2,1,0,1,0,33,2.857142857,2.857142857,1922,1643
2020/04/23 00:00:00+00,1851,Papua,130,7,32,4,6,0,92,4.615384615,24.61538462,1851,1644
2020/04/16 00:00:00+00,1601,Lampung,25,5,8,7,5,0,12,20,32,1601,1645
2020/04/21 00:00:00+00,1751,Aceh,7,0,4,0,1,0,2,14.28571429,57.14285714,1751,1646
2020/04/20 00:00:00+00,1722,DKI Jakarta,3097,79,230,0,287,0,2580,9.267032612,7.426541815,1722,1647
2020/04/20 00:00:00+00,1723,Jambi,8,0,1,1,0,0,7,0,12.5,1723,1648
2020/04/20 00:00:00+00,1724,Jawa Barat,747,25,56,7,62,3,629,8.299866131,7.49665328,1724,1649
2020/04/20 00:00:00+00,1725,Jawa Tengah,351,3,51,0,44,0,256,12.53561254,14.52991453,1725,1650
2020/04/20 00:00:00+00,1726,Jawa Timur,590,0,98,0,56,2,436,9.491525424,16.61016949,1726,1651
2020/04/20 00:00:00+00,1727,Kalimantan Barat,21,0,6,0,3,0,12,14.28571429,28.57142857,1727,1652
2020/04/20 00:00:00+00,1728,Kalimantan Timur,63,4,11,0,1,0,51,1.587301587,17.46031746,1728,1653
2020/04/20 00:00:00+00,1729,Kalimantan Tengah,60,14,9,1,3,1,48,5,15,1729,1654
2020/04/20 00:00:00+00,1730,Kalimantan Selatan,96,0,9,3,6,0,81,6.25,9.375,1730,1655
2020/04/20 00:00:00+00,1731,Kalimantan Utara,74,5,2,0,1,0,71,1.351351351,2.702702703,1731,1656
2020/04/20 00:00:00+00,1732,Kepulauan Riau,79,0,6,0,7,0,66,8.860759494,7.594936709,1732,1657
2020/04/20 00:00:00+00,1733,Nusa Tenggara Barat,72,11,11,0,4,1,57,5.555555556,15.27777778,1733,1658
2020/04/20 00:00:00+00,1734,Sumatera Selatan,89,0,5,0,3,0,81,3.370786517,5.617977528,1734,1659
2020/04/20 00:00:00+00,1735,Sumatera Barat,74,2,13,0,7,0,54,9.459459459,17.56756757,1735,1660
2020/04/20 00:00:00+00,1736,Sulawesi Utara,20,0,5,0,2,0,13,10,25,1736,1661
2020/04/20 00:00:00+00,1737,Sumatera Utara,83,2,13,1,9,0,61,10.84337349,15.6626506,1737,1662
2020/04/20 00:00:00+00,1738,Sulawesi Tenggara,37,0,4,0,2,0,31,5.405405405,10.81081081,1738,1663
2020/04/20 00:00:00+00,1739,Sulawesi Selatan,370,0,63,20,25,0,282,6.756756757,17.02702703,1739,1664
2020/04/20 00:00:00+00,1740,Sulawesi Tengah,27,0,2,0,3,0,22,11.11111111,7.407407407,1740,1665
2020/04/20 00:00:00+00,1741,Lampung,26,0,10,0,5,0,11,19.23076923,38.46153846,1741,1666
2020/04/20 00:00:00+00,1742,Riau,34,4,9,0,4,0,21,11.76470588,26.47058824,1742,1667
2020/04/20 00:00:00+00,1743,Maluku Utara,4,0,2,0,0,0,2,0,50,1743,1668
2020/04/20 00:00:00+00,1744,Maluku,17,0,10,4,0,0,7,0,58.82352941,1744,1669
2020/04/20 00:00:00+00,1745,Papua Barat,7,0,0,0,1,0,6,14.28571429,0,1745,1670
2020/04/20 00:00:00+00,1746,Papua,107,0,28,10,6,0,73,5.607476636,26.1682243,1746,1671
2020/04/20 00:00:00+00,1747,Sulawesi Barat,7,0,1,0,1,0,5,14.28571429,14.28571429,1747,1672
2020/04/20 00:00:00+00,1748,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1748,1673
2020/04/20 00:00:00+00,1749,Gorontalo,4,0,0,0,0,0,4,0,0,1749,1674
2020/04/20 00:00:00+00,1750,Indonesia,27,0,0,0,0,0,27,0,0,1750,1675
2020/04/18 00:00:00+00,1651,Daerah Istimewa Yogyakarta,67,3,26,1,7,0,34,10.44776119,38.80597015,1651,1676
2020/04/16 00:00:00+00,1602,Riau,24,4,5,4,3,3,16,12.5,20.83333333,1602,1677
2020/04/18 00:00:00+00,1652,DKI Jakarta,2924,109,205,1,253,7,2466,8.65253078,7.010943912,1652,1678
2020/04/25 00:00:00+00,1923,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1923,1679
2020/04/16 00:00:00+00,1603,Maluku Utara,4,0,2,0,0,0,2,0,50,1603,1680
2020/04/21 00:00:00+00,1752,Bali,150,10,42,0,3,0,105,2,28,1752,1681
2020/04/23 00:00:00+00,1852,Sulawesi Barat,8,0,1,0,1,0,6,12.5,12.5,1852,1682
2020/04/18 00:00:00+00,1653,Jambi,8,0,0,0,0,0,8,0,0,1653,1683
2020/04/25 00:00:00+00,1924,Gorontalo,14,2,0,0,1,0,13,7.142857143,0,1924,1684
2020/04/16 00:00:00+00,1604,Maluku,14,0,1,0,0,0,13,0,7.142857143,1604,1685
2020/04/21 00:00:00+00,1753,Banten,341,0,17,0,35,0,289,10.26392962,4.985337243,1753,1686
2020/04/23 00:00:00+00,1853,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1853,1687
2020/04/18 00:00:00+00,1654,Jawa Barat,641,9,41,0,56,0,544,8.736349454,6.39625585,1654,1688
2020/04/25 00:00:00+00,1925,Indonesia,26,0,0,0,0,0,26,0,0,1925,1689
2020/04/16 00:00:00+00,1605,Papua Barat,5,3,0,0,1,0,4,20,0,1605,1690
2020/04/21 00:00:00+00,1754,Kepulauan Bangka Belitung,8,1,2,1,1,0,5,12.5,25,1754,1691
2020/04/23 00:00:00+00,1854,Gorontalo,7,0,0,0,1,0,6,14.28571429,0,1854,1692
2020/04/18 00:00:00+00,1655,Jawa Tengah,329,25,44,8,41,0,244,12.46200608,13.37386018,1655,1693
2020/04/26 00:00:00+00,1926,Aceh,9,0,4,0,1,0,4,11.11111111,44.44444444,1926,1694
2020/04/16 00:00:00+00,1606,Papua,80,5,15,10,6,3,59,7.5,18.75,1606,1695
2020/04/21 00:00:00+00,1755,Bengkulu,8,4,1,1,1,0,6,12.5,12.5,1755,1696
2020/04/23 00:00:00+00,1855,Indonesia,26,-1,0,0,0,0,26,0,0,1855,1697
2020/04/18 00:00:00+00,1656,Jawa Timur,555,33,96,2,49,3,410,8.828828829,17.2972973,1656,1698
2020/04/26 00:00:00+00,1927,Bali,186,3,75,5,4,0,107,2.150537634,40.32258065,1927,1699
2020/04/16 00:00:00+00,1607,Sulawesi Barat,7,0,1,0,1,0,5,14.28571429,14.28571429,1607,1700
2020/04/21 00:00:00+00,1756,Daerah Istimewa Yogyakarta,72,3,30,2,7,0,35,9.722222222,41.66666667,1756,1701
2020/04/24 00:00:00+00,1856,Aceh,8,1,4,0,1,0,3,12.5,50,1856,1702
2020/04/18 00:00:00+00,1657,Kalimantan Barat,21,0,5,0,3,0,13,14.28571429,23.80952381,1657,1703
2020/04/22 00:00:00+00,1801,Kalimantan Utara,77,0,2,0,1,0,74,1.298701299,2.597402597,1801,1704
2020/04/26 00:00:00+00,1928,Banten,370,0,33,0,39,0,298,10.54054054,8.918918919,1928,1705
2020/04/16 00:00:00+00,1608,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1608,1706
2020/04/26 00:00:00+00,1951,Lampung,42,4,10,0,5,0,27,11.9047619,23.80952381,1951,1707
2020/04/21 00:00:00+00,1757,DKI Jakarta,3260,163,286,56,298,11,2676,9.141104294,8.773006135,1757,1708
2020/04/24 00:00:00+00,1857,Bali,177,10,55,0,4,0,118,2.259887006,31.07344633,1857,1709
2020/04/18 00:00:00+00,1658,Kalimantan Timur,54,10,11,1,1,0,42,1.851851852,20.37037037,1658,1710
2020/04/18 00:00:00+00,1659,Kalimantan Tengah,41,6,8,0,2,0,31,4.87804878,19.51219512,1659,1711
2020/04/18 00:00:00+00,1660,Kalimantan Selatan,92,18,6,0,6,0,80,6.52173913,6.52173913,1660,1712
2020/04/18 00:00:00+00,1661,Kalimantan Utara,50,3,2,0,1,0,47,2,4,1661,1713
2020/04/18 00:00:00+00,1662,Kepulauan Riau,79,21,6,1,7,0,66,8.860759494,7.594936709,1662,1714
2020/04/18 00:00:00+00,1663,Nusa Tenggara Barat,55,4,2,0,2,0,51,3.636363636,3.636363636,1663,1715
2020/04/18 00:00:00+00,1664,Sumatera Selatan,84,30,5,0,2,0,77,2.380952381,5.952380952,1664,1716
2020/04/18 00:00:00+00,1665,Sumatera Barat,71,9,13,2,7,1,51,9.85915493,18.30985915,1665,1717
2020/04/18 00:00:00+00,1666,Sulawesi Utara,20,2,5,0,2,0,13,10,25,1666,1718
2020/04/18 00:00:00+00,1667,Sumatera Utara,79,0,12,0,9,0,58,11.39240506,15.18987342,1667,1719
2020/04/18 00:00:00+00,1668,Sulawesi Tenggara,28,1,4,0,2,1,22,7.142857143,14.28571429,1668,1720
2020/04/18 00:00:00+00,1669,Sulawesi Selatan,343,11,43,0,25,2,275,7.288629738,12.53644315,1669,1721
2020/04/18 00:00:00+00,1670,Sulawesi Tengah,24,0,2,0,3,0,19,12.5,8.333333333,1670,1722
2020/04/18 00:00:00+00,1671,Lampung,26,0,10,0,5,0,11,19.23076923,38.46153846,1671,1723
2020/04/18 00:00:00+00,1672,Riau,30,4,9,0,4,0,17,13.33333333,30,1672,1724
2020/04/18 00:00:00+00,1673,Maluku Utara,4,0,2,0,0,0,2,0,50,1673,1725
2020/04/18 00:00:00+00,1674,Maluku,17,3,6,5,0,0,11,0,35.29411765,1674,1726
2020/04/18 00:00:00+00,1675,Papua Barat,5,0,0,0,1,0,4,20,0,1675,1727
2020/04/18 00:00:00+00,1676,Papua,95,6,18,3,6,0,71,6.315789474,18.94736842,1676,1728
2020/04/18 00:00:00+00,1677,Sulawesi Barat,7,0,1,0,1,0,5,14.28571429,14.28571429,1677,1729
2020/04/18 00:00:00+00,1678,Nusa Tenggara Timur,1,0,0,0,0,0,1,0,0,1678,1730
2020/04/18 00:00:00+00,1679,Gorontalo,4,0,0,0,0,0,4,0,0,1679,1731
2020/04/18 00:00:00+00,1680,Indonesia,26,0,0,0,0,0,26,0,0,1680,1732
2020/04/19 00:00:00+00,1681,Aceh,7,1,4,0,1,0,2,14.28571429,57.14285714,1681,1733
2020/04/19 00:00:00+00,1682,Bali,135,4,38,2,3,0,94,2.222222222,28.14814815,1682,1734
2020/04/19 00:00:00+00,1683,Banten,324,3,9,0,34,0,281,10.49382716,2.777777778,1683,1735
2020/04/19 00:00:00+00,1684,Kepulauan Bangka Belitung,7,1,0,0,1,0,6,14.28571429,0,1684,1736
2020/04/19 00:00:00+00,1685,Bengkulu,4,0,0,0,1,0,3,25,0,1685,1737
2020/04/19 00:00:00+00,1686,Daerah Istimewa Yogyakarta,67,0,27,1,7,0,33,10.44776119,40.29850746,1686,1738
2020/04/19 00:00:00+00,1687,DKI Jakarta,3032,108,234,29,287,34,2511,9.465699208,7.7176781,1687,1739
2020/04/19 00:00:00+00,1688,Jambi,8,0,0,0,0,0,8,0,0,1688,1740
2020/04/19 00:00:00+00,1689,Jawa Barat,696,55,45,4,59,3,592,8.477011494,6.465517241,1689,1741
2020/04/19 00:00:00+00,1690,Jawa Tengah,349,20,51,7,44,3,254,12.60744986,14.61318052,1690,1742
2020/04/19 00:00:00+00,1691,Jawa Timur,590,35,98,2,54,5,438,9.152542373,16.61016949,1691,1743
2020/04/19 00:00:00+00,1692,Kalimantan Barat,21,0,6,1,3,0,12,14.28571429,28.57142857,1692,1744
2020/04/19 00:00:00+00,1693,Kalimantan Timur,59,5,11,0,1,0,47,1.694915254,18.6440678,1693,1745
2020/04/19 00:00:00+00,1694,Kalimantan Tengah,46,5,8,0,2,0,36,4.347826087,17.39130435,1694,1746
2020/04/19 00:00:00+00,1695,Kalimantan Selatan,96,4,6,0,6,0,84,6.25,6.25,1695,1747
2020/04/19 00:00:00+00,1696,Kalimantan Utara,69,19,2,0,1,0,66,1.449275362,2.898550725,1696,1748
2020/04/19 00:00:00+00,1697,Kepulauan Riau,79,0,6,0,7,0,66,8.860759494,7.594936709,1697,1749
2020/04/19 00:00:00+00,1698,Nusa Tenggara Barat,61,6,11,9,3,1,47,4.918032787,18.03278689,1698,1750
2020/04/19 00:00:00+00,1699,Sumatera Selatan,89,5,5,0,3,1,81,3.370786517,5.617977528,1699,1751
2020/04/19 00:00:00+00,1700,Sumatera Barat,72,1,13,0,7,0,52,9.722222222,18.05555556,1700,1752
2020/04/26 00:00:00+00,1952,Riau,39,1,14,1,4,0,21,10.25641026,35.8974359,1952,1753
2020/04/22 00:00:00+00,1802,Kepulauan Riau,81,0,8,0,8,0,65,9.87654321,9.87654321,1802,1754
2020/04/26 00:00:00+00,1929,Kepulauan Bangka Belitung,10,1,2,0,1,0,7,10,20,1929,1755
2020/04/26 00:00:00+00,1953,Maluku Utara,26,12,2,0,0,0,24,0,7.692307692,1953,1756
2020/04/22 00:00:00+00,1803,Nusa Tenggara Barat,108,15,11,0,4,0,93,3.703703704,10.18518519,1803,1757
2020/04/26 00:00:00+00,1930,Bengkulu,8,0,1,0,1,0,6,12.5,12.5,1930,1758
2020/04/24 00:00:00+00,1858,Banten,359,22,33,4,39,4,287,10.86350975,9.192200557,1858,1759
2020/04/26 00:00:00+00,1954,Maluku,22,0,11,1,0,0,11,0,50,1954,1760
2020/04/21 00:00:00+00,1758,Jambi,13,5,1,0,0,0,12,0,7.692307692,1758,1761
2020/04/16 00:00:00+00,1609,Gorontalo,4,3,0,0,0,0,4,0,0,1609,1762
2020/04/22 00:00:00+00,1804,Sumatera Selatan,89,0,5,0,3,0,81,3.370786517,5.617977528,1804,1763
2020/04/26 00:00:00+00,1931,Daerah Istimewa Yogyakarta,82,3,36,0,7,0,39,8.536585366,43.90243902,1931,1764
2020/04/24 00:00:00+00,1859,Kepulauan Bangka Belitung,9,1,2,0,1,0,6,11.11111111,22.22222222,1859,1765
2020/04/26 00:00:00+00,1955,Papua Barat,16,0,0,0,1,0,15,6.25,0,1955,1766
2020/04/21 00:00:00+00,1759,Jawa Barat,756,9,75,19,68,6,613,8.994708995,9.920634921,1759,1767
2020/04/21 00:00:00+00,1760,Jawa Tengah,449,98,51,0,44,0,354,9.799554566,11.35857461,1760,1768
2020/04/21 00:00:00+00,1761,Jawa Timur,603,13,100,2,56,0,447,9.286898839,16.58374793,1761,1769
2020/04/21 00:00:00+00,1762,Kalimantan Barat,27,6,7,1,3,0,17,11.11111111,25.92592593,1762,1770
2020/04/21 00:00:00+00,1763,Kalimantan Timur,68,5,11,0,1,0,56,1.470588235,16.17647059,1763,1771
2020/04/21 00:00:00+00,1764,Kalimantan Tengah,67,7,9,0,4,1,54,5.970149254,13.43283582,1764,1772
2020/04/21 00:00:00+00,1765,Kalimantan Selatan,98,2,9,0,6,0,83,6.12244898,9.183673469,1765,1773
